指标,股票代码,nan,2025-09-30,2025-06-30,2024-12-31,2024-09-30,2025-03-31
速动比,000158,,0.8212,0.85,0.88,0.9325
存货周转,000158,,1.8717,1.3652,0.4622,3.2802
应收周转,000158,,1.7059,1.227,0.4096,2.8924
BVPS,605006,,4.2794,4.3267,4.3206,4.3014
ROE,605006,,-0.01,0.33,0.33,-3.76
净利率,605006,,-0.0121,0.7733,1.4377,-4.9321
毛利率,605006,,--,--,--,--
净利,605006,,-0.0029,0.1189,0.1195,-1.4353
负债率,605006,,65.8724,64.9637,64.7326,63.1837
流动比,605006,,0.9622,0.9058,0.8529,0.7396
速动比,605006,,0.698,0.6367,0.6249,0.5212
存货周转,605006,,2.5566,1.5994,0.9265,4.5127
应收周转,605006,,8.936,9.0622,3.8521,28.0619
BVPS,300018,,2.8526,2.7372,2.7352,2.6768
ROE,300018,,8.13,4.4,1.99,5.98
净利率,300018,,27.1004,24.6293,26.3635,14.5694
毛利率,300018,,--,--,--,--
净利,300018,,7.0898,3.831,1.7449,5.461
负债率,300018,,16.578,13.3607,11.7689,15.0837
流动比,300018,,3.4484,4.0837,5.506,4.238
速动比,300018,,2.6785,3.1665,4.6143,3.5905
存货周转,300018,,1.1871,0.7096,0.3167,2.1775
应收周转,300018,,2.16,1.247,0.5287,2.7724
BVPS,301022,,14.2366,12.7543,12.5126,12.322
ROE,301022,,4.14,3.29,1.31,1.51
净利率,301022,,9.5049,9.4278,7.2357,2.321
毛利率,301022,,--,--,--,--
净利,301022,,2.8402,1.8087,0.7076,0.8354
负债率,301022,,35.9679,47.3899,47.3005,45.6562
流动比,301022,,1.8824,2.0619,2.2751,2.2898
速动比,301022,,1.0577,1.1421,1.3066,1.3056
存货周转,301022,,0.9018,0.5705,0.2885,1.1353
应收周转,301022,,1.7106,1.0709,0.5667,2.0928
BVPS,920634,,4.4365,4.3021,4.2846,4.2021
ROE,920634,,5.34,3.25,1.11,10.39
净利率,920634,,2.4454,2.237,1.7521,2.9391
毛利率,920634,,--,--,--,--
净利,920634,,3.9059,2.3683,0.8384,8.2533
负债率,920634,,26.9829,25.0692,19.3743,30.8374
流动比,920634,,2.923,3.1232,4.0518,2.574
速动比,920634,,2.2673,2.222,2.663,2.0555
存货周转,920634,,9.3174,5.4686,2.2967,15.8113
应收周转,920634,,6.7468,4.4919,2.0126,14.4697
BVPS,603351,,13.0401,12.7387,12.8802,12.6123
ROE,603351,,6.48,4.23,2.1,8.6
净利率,603351,,10.9737,10.5834,10.2269,11.1976
毛利率,603351,,--,--,--,--
净利,603351,,4.4998,2.9262,1.4887,6.2323
负债率,603351,,31.6892,30.7804,28.0325,28.2545
流动比,603351,,1.2853,1.1843,1.2602,1.2036
速动比,603351,,0.988,0.8681,0.9187,0.8645
存货周转,603351,,3.5604,2.3444,1.2894,4.9891
应收周转,603351,,4.7907,3.0589,1.6522,6.6509
BVPS,600081,,9.9338,9.9615,10.1066,9.9938
ROE,600081,,0.49,0.93,0.78,1.99
净利率,600081,,2.0442,2.561,3.8809,3.3739
毛利率,600081,,--,--,--,--
净利,600081,,0.9918,0.7991,0.5949,2.2289
负债率,600081,,45.2235,43.7293,42.6094,45.2709
流动比,600081,,1.5744,1.6057,1.6121,1.5408
速动比,600081,,1.4689,1.508,1.5065,1.4571
存货周转,600081,,10.4011,7.2,3.4285,14.5326
应收周转,600081,,2.3896,1.6437,0.8397,3.5239
BVPS,600722,,2.148,2.1185,2.0788,2.0422
ROE,600722,,2.92,2.18,1.11,4.39
净利率,600722,,19.8219,21.9034,20.8616,20.1933
毛利率,600722,,--,--,--,--
净利,600722,,4.6346,3.3484,1.5968,6.8587
负债率,600722,,8.0327,7.4853,7.799,8.0658
流动比,600722,,10.006,10.715,9.9475,9.5656
速动比,600722,,9.983,10.6154,9.8733,9.5307
存货周转,600722,,73.5646,21.5611,13.1553,84.2487
应收周转,600722,,496.5671,317.1426,55.3557,630.4754
BVPS,002606,,4.1482,3.9966,3.9559,3.9115
ROE,002606,,6.34,2.66,1.17,12.3
净利率,002606,,10.5173,8.0077,8.8797,13.9973
毛利率,002606,,--,--,--,--
净利,002606,,3.8552,1.6121,0.7055,8.1771
负债率,002606,,43.095,40.8795,38.4723,38.7889
流动比,002606,,1.8002,1.8551,2.0002,2.2353
速动比,002606,,1.2456,1.2246,1.313,1.5946
存货周转,002606,,1.2855,0.7015,0.2589,2.2363
应收周转,002606,,1.5899,0.9421,0.364,2.8438
BVPS,920204,,5.1827,5.1103,5.116,5.0589
ROE,920204,,3.55,2.18,1.12,5.24
净利率,920204,,7.2734,6.9061,7.3119,8.4612
毛利率,920204,,--,--,--,--
净利,920204,,2.7856,1.6998,0.8642,4.1391
负债率,920204,,22.2311,22.2208,23.4675,22.5354
流动比,920204,,2.461,2.599,2.673,2.7809
速动比,920204,,1.9283,2.0589,2.1806,2.3032
存货周转,920204,,3.633,2.4223,1.221,5.1161
应收周转,920204,,3.8364,2.5233,1.2502,4.8642
BVPS,605009,,15.7432,15.4502,21.9867,21.2675
ROE,605009,,6.01,4.46,2.67,11.74
净利率,605009,,7.4808,8.4368,9.9456,13.2289
毛利率,605009,,--,--,--,--
净利,605009,,4.0363,2.9195,1.8077,8.1594
负债率,605009,,35.1969,37.4192,34.4141,31.96
流动比,605009,,1.5904,1.5277,1.5274,1.5195
速动比,605009,,1.2563,1.2497,1.253,1.2936
存货周转,605009,,4.5703,3.0287,1.6656,7.06
应收周转,605009,,10.9819,7.4526,3.8165,28.3758
BVPS,920058,,6.2162,6.2657,6.3692,6.1671
ROE,920058,,13.92,10.55,3.23,16.28
净利率,920058,,7.8179,8.8592,5.8238,10.2264
毛利率,920058,,--,--,--,--
净利,920058,,7.0408,5.5195,1.5376,8.6617
负债率,920058,,53.6809,50.286,47.3511,48.6449
流动比,920058,,1.3051,1.4288,1.4999,1.4647
速动比,920058,,0.881,0.9252,0.9028,0.8948
存货周转,920058,,3.1164,2.059,0.8383,3.4985
应收周转,920058,,5.4832,4.026,1.6518,4.7725
BVPS,688085,,6.2861,7.4789,7.3957,8.246
ROE,688085,,2.99,1.78,0.63,0.6
净利率,688085,,13.8243,12.76,9.0977,2.6704
毛利率,688085,,--,--,--,--
净利,688085,,2.3273,1.3794,0.4607,0.5303
负债率,688085,,10.5716,10.1924,10.3291,11.1812
流动比,688085,,5.1332,5.3168,4.9714,4.5972
速动比,688085,,3.813,3.9704,3.6995,3.5026
存货周转,688085,,0.3753,0.2606,0.1196,0.6151
应收周转,688085,,4.7035,3.1386,1.5128,6.7366
BVPS,603350,,11.3353,11.4489,11.4528,11.6973
ROE,603350,,7.3,5.67,2.37,8.13
净利率,603350,,5.996,7.2923,6.3231,7.1946
毛利率,603350,,--,--,--,--
净利,603350,,4.1631,3.3194,1.4544,6.1508
负债率,603350,,45.3823,43.2982,37.875,37.8839
流动比,603350,,1.9747,2.0977,2.4676,2.4725
速动比,603350,,1.7853,1.8617,2.187,2.2194
存货周转,603350,,7.1892,4.2306,2.0979,7.8761
应收周转,603350,,3.671,2.707,1.1527,5.175
BVPS,600615,,3.6223,3.6581,4.3668,4.3292
ROE,600615,,0.79,1.32,0.71,1.2
净利率,600615,,0.5266,3.4466,4.1232,5.3858
毛利率,600615,,--,--,--,--
净利,600615,,0.2043,0.9253,0.5605,1.0478
负债率,600615,,33.3461,33.0291,33.0064,33.0975
流动比,600615,,1.3767,1.391,1.7622,1.7446
速动比,600615,,1.2553,1.2369,1.5956,1.5497
存货周转,600615,,6.7709,4.2616,2.0937,3.1569
应收周转,600615,,2.6353,1.8527,1.0205,1.4944
BVPS,603970,,6.3814,6.3525,6.4783,6.26
ROE,603970,,9.77,9.23,3.43,13.38
净利率,603970,,1.9224,2.3613,2.3305,2.16
毛利率,603970,,--,--,--,--
净利,603970,,2.8286,2.5784,0.9262,3.9426
负债率,603970,,73.8661,74.7132,75.6117,69.9641
流动比,603970,,1.3095,1.2949,1.2815,1.3723
速动比,603970,,0.9169,0.9457,0.7862,0.969
存货周转,603970,,4.8305,3.7994,1.119,6.3345
应收周转,603970,,3.8243,2.8714,1.3501,6.8113
BVPS,002249,,4.099,3.9805,3.986,3.8563
ROE,002249,,8.62,6.32,2.97,9.55
净利率,002249,,9.7644,10.2519,9.2841,7.5287
毛利率,002249,,--,--,--,--
净利,002249,,4.9506,3.5284,1.6218,5.359
负债率,002249,,45.2112,46.9637,46.7292,47.4729
流动比,002249,,1.4854,1.4452,1.7052,1.5106
速动比,002249,,1.2385,1.182,1.4457,1.2385
存货周转,002249,,3.7601,2.4478,1.2326,4.7023
应收周转,002249,,3.435,2.207,1.1225,4.4688
BVPS,002408,,4.1036,4.1581,4.1894,4.178
ROE,002408,,-1.27,0.2,0.05,0.27
净利率,002408,,-0.7544,0.2383,0.1651,0.1779
毛利率,002408,,--,--,--,--
净利,002408,,-0.5484,0.1155,0.0365,0.1721
负债率,002408,,52.855,52.75,53.262,53.1675
流动比,002408,,0.7046,0.6929,0.7101,0.6401
速动比,002408,,0.5477,0.5398,0.5741,0.5253
存货周转,002408,,12.6985,8.5398,4.1839,16.1337
应收周转,002408,,12.1036,8.4731,3.3014,18.6483
BVPS,300144,,3.3137,3.1616,3.3057,3.2072
ROE,300144,,9,4.99,2.94,12.93
净利率,300144,,43.2556,38.0859,45.1026,44.4745
毛利率,300144,,--,--,--,--
净利,300144,,7.9489,4.2199,2.5611,11.3997
负债率,300144,,14.3739,14.4504,13.0073,14.1334
流动比,300144,,6.1225,6.119,7.5557,6.3688
速动比,300144,,6.1121,6.1077,7.5414,6.3572
存货周转,300144,,75.3727,48.7938,22.6403,95.0603
应收周转,300144,,280.47,191.7381,105.3301,499.5167
BVPS,600237,,3.1004,3.0599,3.0033,3.0059
ROE,600237,,4.15,3.08,1.46,5.25
净利率,600237,,7.9536,8.5737,7.8381,7.7338
毛利率,600237,,--,--,--,--
净利,600237,,3.3641,2.5177,1.1677,4.1334
负债率,600237,,26.2212,23.9688,23.5624,21.6043
流动比,600237,,2.8496,2.8875,2.9344,3.034
速动比,600237,,2.5184,2.5139,2.5466,2.562
存货周转,600237,,3.7943,2.4449,1.2789,4.07
应收周转,600237,,3.1831,2.0034,1.0438,4.28
BVPS,603390,,4.5982,4.5701,4.5722,4.5183
ROE,603390,,3.4,1.98,1.17,1.61
净利率,603390,,8.0899,7.4437,10.0374,3.6471
毛利率,603390,,--,--,--,--
净利,603390,,2.9024,1.6984,1.007,1.3214
负债率,603390,,14.7135,12.7791,12.3878,14.1448
流动比,603390,,4.0045,4.5272,4.6408,4.0244
速动比,603390,,3.3556,3.8182,3.8663,3.3442
存货周转,603390,,2.762,1.8116,0.7672,3.2831
应收周转,603390,,1.8394,1.1167,0.5008,2.0023
BVPS,600372,,8.2952,8.2059,8.1022,8.1036
ROE,600372,,2.58,1.69,0.27,2.78
净利率,600372,,6.9263,6.5473,2.9291,4.9983
毛利率,600372,,--,--,--,--
净利,600372,,1.4575,0.9306,0.1775,1.5742
负债率,600372,,50.6278,49.8622,49.6315,49.8049
流动比,600372,,1.591,1.6086,1.6873,1.6949
速动比,600372,,1.1381,1.1569,1.2188,1.2491
存货周转,600372,,0.7241,0.5047,0.2214,1.1611
应收周转,600372,,0.6547,0.4459,0.1979,1.0951
BVPS,600397,,0.356,-0.168,0.0065,0.1277
ROE,600397,,-197.3,--,-102.55,-115.1
净利率,600397,,-12.1604,-16.7778,-14.6853,-5.0594
毛利率,600397,,--,--,--,--
净利,600397,,-8.9804,-4.9232,-2.0727,-3.981
负债率,600397,,55.9765,102.8218,99.8889,97.8347
流动比,600397,,1.2605,0.3479,0.3469,0.3555
速动比,600397,,0.453,0.3377,0.331,0.3446
存货周转,600397,,12.1329,34.5574,13.2385,89.3724
应收周转,600397,,10.7537,5.4879,2.5322,8.4916
BVPS,603048,,8.6628,8.6363,8.8131,8.7234
ROE,603048,,3.5,2.33,1.03,4.16
净利率,603048,,8.1279,8.2353,7.8639,8.0543
毛利率,603048,,--,--,--,--
净利,603048,,2.6542,1.7462,0.8257,3.1561
负债率,603048,,19.8482,21.9174,18.8944,19.6819
流动比,603048,,2.3022,2.0919,2.4123,2.2961
速动比,603048,,1.5353,1.5019,1.7011,1.608
存货周转,603048,,1.6881,1.1944,0.5933,2.3306
应收周转,603048,,2.7051,1.7425,0.8827,3.5371
BVPS,002161,,2.2807,2.1739,2.0481,2.0759
ROE,002161,,8.61,4.49,-1.6,1.82
净利率,002161,,34.5063,25.7883,-28.2399,4.9921
毛利率,002161,,--,--,--,--
净利,002161,,5.2222,2.6484,-0.955,1.0044
负债率,002161,,40.1836,42.1286,43.9981,43.1121
流动比,002161,,1.5495,1.4413,1.3541,1.3869
速动比,002161,,1.3471,1.2511,1.1674,1.2109
存货周转,002161,,1.5987,1.0995,0.3503,1.8926
应收周转,002161,,2.1206,1.3438,0.4985,2.8488
BVPS,920976,,3.9109,3.6665,4.0016,3.7869
ROE,920976,,15.96,10.35,5.36,17.74
净利率,920976,,22.2712,21.1053,24.7737,19.1728
毛利率,920976,,--,--,--,--
净利,920976,,12.6269,7.9661,4.3631,14.0792
负债率,920976,,20.7519,19.9466,18.1521,23.4732
流动比,920976,,3.957,4.2519,4.8777,3.848
速动比,920976,,3.1468,3.5444,4.1615,3.3534
存货周转,920976,,1.8041,1.3626,0.6559,3.4316
应收周转,920976,,6.4755,3.9013,1.878,7.437
BVPS,002091,,13.9319,13.771,13.7879,13.5358
ROE,002091,,5.8,3.46,1.52,7.05
净利率,002091,,5.4048,4.9402,4.6081,4.8082
毛利率,002091,,--,--,--,--
净利,002091,,3.5426,2.0558,0.9113,4.2268
负债率,002091,,49.5978,49.1076,49.3139,51.4102
流动比,002091,,2.025,2.0752,2.0689,2.199
速动比,002091,,1.8386,1.8631,1.8415,1.9613
存货周转,002091,,7.064,4.2888,1.9584,9.2006
应收周转,002091,,4.2143,2.7369,1.3559,6.4525
BVPS,920414,,3.5234,3.6149,3.6033,3.6281
ROE,920414,,-3.16,-0.5,-0.69,-5.68
净利率,920414,,-17.3381,-3.6708,-12.1151,-20.0586
毛利率,920414,,--,--,--,--
净利,920414,,-2.2237,-0.3714,-0.5186,-4.3067
负债率,920414,,32.0029,27.373,24.3573,24.8389
流动比,920414,,2.9435,3.6445,4.5544,3.3522
速动比,920414,,2.7488,3.4219,4.2302,3.1012
存货周转,920414,,1.8287,1.3746,0.5452,2.1372
应收周转,920414,,0.8698,0.6642,0.2671,1.0771
BVPS,301186,,20.1289,19.4114,19.2889,18.6196
ROE,301186,,6.86,3.94,1.64,6.72
净利率,301186,,19.7179,17.4353,16.034,13.6954
毛利率,301186,,--,--,--,--
净利,301186,,5.0317,2.8332,1.1803,4.7243
负债率,301186,,29.9069,30.2768,28.931,31.8151
流动比,301186,,4.6304,4.5622,5.1444,5.1142
速动比,301186,,3.7154,3.6142,4.0843,4.1485
存货周转,301186,,1.0792,0.6791,0.3187,1.474
应收周转,301186,,1.8878,1.2465,0.6078,3.2705
BVPS,002170,,3.8054,3.8408,3.5377,3.3467
ROE,002170,,18.73,12.36,5.04,12.76
净利率,002170,,18.0519,17.9523,15.3659,12.3761
毛利率,002170,,--,--,--,--
净利,002170,,11.6385,7.2892,2.727,7.1883
负债率,002170,,35.743,42.4959,47.1584,47.1116
流动比,002170,,1.146,1.1286,1.0123,0.8715
速动比,002170,,0.7365,0.8068,0.7473,0.6033
存货周转,002170,,3.7142,2.4122,1.1752,3.9339
应收周转,002170,,15.4435,9.3936,5.34,27.2498
BVPS,002201,,1.7862,1.7383,1.7096,1.6843
ROE,002201,,6.49,3.91,1.48,2.69
净利率,002201,,6.1762,6.1711,5.6111,2.0758
毛利率,002201,,--,--,--,--
净利,002201,,2.5777,1.6033,0.6125,1.0516
负债率,002201,,63.2477,60.0026,58.3299,59.2458
流动比,002201,,1.0875,1.1314,1.0821,1.0695
速动比,002201,,0.6891,0.6969,0.6877,0.7447
存货周转,002201,,1.4934,0.9353,0.4091,2.1202
应收周转,002201,,2.165,1.3323,0.5601,2.3227
BVPS,002414,,1.6223,1.5273,1.5023,1.4808
ROE,002414,,8.4,2.77,1.3,-7.07
净利率,002414,,18.9682,9.3538,12.2724,-16.7011
毛利率,002414,,--,--,--,--
净利,002414,,5.8869,1.8852,0.8832,-5.008
负债率,002414,,34.2309,34.497,33.7413,31.5283
流动比,002414,,1.7324,1.7071,1.6863,1.8231
速动比,002414,,0.7819,0.8826,0.8739,0.9655
存货周转,002414,,0.5027,0.4107,0.146,0.7839
应收周转,002414,,2.2944,1.2423,0.4898,1.7904
BVPS,300274,,23.2489,22.0826,21.2262,19.3896
ROE,300274,,26.42,18.18,9.38,29.9
净利率,300274,,18.0032,17.9868,19.9266,14.4678
毛利率,300274,,--,--,--,--
净利,300274,,10.1417,6.7078,3.1897,11.3809
负债率,300274,,60.058,61.3308,64.1561,65.067
流动比,300274,,1.669,1.6582,1.6417,1.578
速动比,300274,,1.1639,1.1505,1.1412,1.0966
存货周转,300274,,1.467,0.9731,0.4103,2.1615
应收周转,300274,,2.4225,1.579,0.7114,3.1949
BVPS,920541,,3.1486,3.0776,3.1684,3.0536
ROE,920541,,7.78,5.65,3.62,13.65
净利率,920541,,17.6421,19.7006,25.4746,20.3578
毛利率,920541,,--,--,--,--
净利,920541,,5.1555,3.7477,2.4577,9.4699
负债率,920541,,34.1098,32.4824,31.3528,35.4111
流动比,920541,,2.4427,2.7809,2.9066,2.5659
速动比,920541,,1.5919,1.8584,1.9934,1.8597
存货周转,920541,,0.6212,0.3726,0.1674,1.1451
应收周转,920541,,1.0181,0.6508,0.3378,1.5624
BVPS,002191,,4.6959,4.6624,4.644,4.5975
ROE,002191,,2.16,1.84,1.01,1.1
净利率,002191,,7.3259,9.7178,10.5041,2.7895
毛利率,002191,,--,--,--,--
净利,002191,,1.6444,1.4569,0.7943,0.8916
负债率,002191,,19.1631,16.1944,19.3233,20.9668
流动比,002191,,2.3773,2.891,2.5279,2.3426
速动比,002191,,1.9697,2.4256,2.1709,2.0061
存货周转,002191,,2.6065,1.7772,0.8954,3.1334
应收周转,002191,,1.7141,1.0916,0.535,3.136
BVPS,301323,,20.7777,20.3536,20.4516,20.0923
ROE,301323,,4.83,3.17,1.43,6.95
净利率,301323,,14.5426,14.6972,14.5549,16.5001
毛利率,301323,,--,--,--,--
净利,301323,,4.4628,2.8987,1.3111,6.5418
负债率,301323,,6.4941,6.369,6.4463,7.9904
流动比,301323,,11.4565,10.6281,8.7352,7.5708
速动比,301323,,10.1937,9.4031,7.5954,6.683
存货周转,301323,,2.7879,1.8363,0.8791,4.0185
应收周转,301323,,3.6253,2.3472,1.1442,5.1093
BVPS,600226,,1.2149,1.1937,1.1402,1.1164
ROE,600226,,5.22,3.58,2.01,5.55
净利率,600226,,14.9507,15.5151,18.334,12.4046
毛利率,600226,,--,--,--,--
净利,600226,,4.0357,2.7273,1.5317,3.7581
负债率,600226,,25.545,26.2385,25.1095,24.0342
流动比,600226,,2.2536,2.1705,3.0918,2.4993
速动比,600226,,1.8163,1.7979,2.6238,2.0622
存货周转,600226,,4.1201,2.9401,1.3926,5.1565
应收周转,600226,,5.5575,3.5912,1.6891,10.0145
BVPS,601187,,12.5442,12.3825,12.3073,12.2651
ROE,601187,,6,3.63,2.03,8.2
净利率,601187,,--,--,--,--
毛利率,601187,,--,--,--,--
净利,601187,,0.4764,0.2888,0.1614,0.6778
负债率,601187,,92.5194,92.4703,92.159,92.0624
流动比,601187,,--,--,--,--
速动比,601187,,--,--,--,--
存货周转,601187,,--,--,--,--
应收周转,601187,,--,--,--,--
BVPS,000099,,7.1875,7.0726,7.121,7.0062
ROE,000099,,4.47,2.85,1.69,5.7
净利率,000099,,14.5517,14.2993,17.9563,13.4015
毛利率,000099,,--,--,--,--
净利,000099,,3.1976,2.0535,1.2508,4.3364
负债率,000099,,28.4025,25.7016,22.8459,23.1432
流动比,000099,,5.2743,4.6653,4.8068,4.381
速动比,000099,,4.8527,4.2572,4.3981,3.9866
存货周转,000099,,4.1282,2.7013,1.3364,5.6301
应收周转,000099,,1.4822,0.9548,0.4588,2.0416
BVPS,300865,,9.0923,9.0799,8.995,8.9842
ROE,300865,,1.2,1.04,0.12,-0.13
净利率,300865,,4.2517,5.0514,1.371,-0.3059
毛利率,300865,,--,--,--,--
净利,300865,,0.9808,0.8702,0.0962,-0.1036
负债率,300865,,19.2218,18.2233,16.6812,16.595
流动比,300865,,3.6563,3.9203,4.0423,4.2278
速动比,300865,,2.6871,2.9508,2.9411,3.1199
存货周转,300865,,0.9552,0.7452,0.3101,1.3929
应收周转,300865,,2.3473,1.6198,0.6658,2.8107
BVPS,603072,,8.0984,7.8471,7.7807,10.3933
ROE,603072,,5.6,2.58,1.75,6.61
净利率,603072,,7.4398,5.6842,6.8292,5.2549
毛利率,603072,,--,--,--,--
净利,603072,,3.6623,1.6203,1.1064,4.2663
负债率,603072,,32.1932,35.4258,33.6641,39.1726
流动比,603072,,2.967,2.6558,2.7359,2.3192
速动比,603072,,1.5616,1.3342,1.428,1.2866
存货周转,603072,,1.1541,0.6638,0.3679,1.8493
应收周转,603072,,2.6769,1.8517,0.9967,4.7638
BVPS,000708,,8.7155,8.6775,8.9147,8.6838
ROE,000708,,10.3,6.76,3.26,12.52
净利率,000708,,5.5326,5.3555,5.3892,4.9069
毛利率,000708,,--,--,--,--
净利,000708,,4.0515,2.653,1.307,4.7097
负债率,000708,,60.2772,60.1349,59.2038,60.5304
流动比,000708,,1.155,1.1348,1.1805,1.1243
速动比,000708,,0.8097,0.7802,0.8147,0.7268
存货周转,000708,,4.4176,2.972,1.4723,5.6053
应收周转,000708,,13.5716,9.5515,4.0523,20.6042
BVPS,002086,,0.6816,0.6998,0.7253,0.736
ROE,002086,,-7.95,-5.22,-1.57,-13.3
净利率,002086,,-43.2228,-45.9886,-29.6611,-56.2323
毛利率,002086,,--,--,--,--
净利,002086,,-6.108,-4.0954,-1.2554,-8.446
负债率,002086,,19.5365,18.5293,18.1189,20.8574
流动比,002086,,3.8813,4.2652,4.3831,3.3989
速动比,002086,,2.288,2.7616,2.8226,2.3687
存货周转,002086,,1.0284,0.7132,0.2885,2.0149
应收周转,002086,,3.177,2.0228,0.9438,5.4849
BVPS,002261,,2.1464,2.1226,2.1045,2.0537
ROE,002261,,4.02,3.06,2.58,-4.07
净利率,002261,,4.4084,5.4244,10.0808,-2.7275
毛利率,002261,,--,--,--,--
净利,002261,,1.904,1.4272,1.1937,-2.0994
负债率,002261,,36.2067,41.1848,48.5503,52.0829
流动比,002261,,2.756,2.4132,2.1645,2.0017
速动比,002261,,2.1454,1.8655,1.7348,1.623
存货周转,002261,,2.1392,1.2986,0.6335,3.9865
应收周转,002261,,1.9362,1.1696,0.5014,3.5396
BVPS,000989,,4.5096,4.4952,4.7548,4.6124
ROE,000989,,4.15,3.95,3.01,5.76
净利率,000989,,10.1985,12.1408,15.1217,9.0737
毛利率,000989,,--,--,--,--
净利,000989,,3.2514,2.9992,2.2988,4.0825
负债率,000989,,22.7691,23.4453,24.4679,24.2449
流动比,000989,,2.6596,2.5724,2.5504,2.5101
速动比,000989,,1.8171,1.7811,1.7921,1.5783
存货周转,000989,,0.6834,0.5428,0.3266,0.9581
应收周转,000989,,3.9247,2.6128,1.4931,5.6822
BVPS,603345,,46.5914,46.4729,46.6314,45.2458
ROE,603345,,6.28,5.07,2.95,11.46
净利率,603345,,8.358,8.8771,10.9289,10.0063
毛利率,603345,,--,--,--,--
净利,603345,,5.0307,3.9175,2.3009,8.7302
负债率,603345,,23.911,20.2395,18.6986,23.6244
流动比,603345,,2.9983,3.2807,3.6101,2.8136
速动比,603345,,2.1732,2.0633,2.5784,1.9207
存货周转,603345,,2.6677,1.7283,0.9071,3.3869
应收周转,603345,,15.7703,10.6229,6.7061,25.3062
BVPS,600150,,19.4856,12.862,12.6444,12.3571
ROE,600150,,4.15,5.58,2.17,7.1
净利率,600150,,7.3004,8.3192,8.0469,4.9089
毛利率,600150,,--,--,--,--
净利,600150,,2.667,1.8435,0.7027,2.1442
负债率,600150,,63.8836,68.3892,68.7974,69.63
流动比,600150,,1.3428,1.2155,1.2571,1.244
速动比,600150,,1.0326,0.8893,0.9051,0.921
存货周转,600150,,1.7763,0.9711,0.3725,1.9573
应收周转,600150,,16.8185,22.2056,8.6861,31.7865
BVPS,600521,,6.4115,6.6823,6.5671,6.1497
ROE,600521,,4,4.13,3.04,12.58
净利率,600521,,5.8346,8.9709,12.4987,11.5996
毛利率,600521,,--,--,--,--
净利,600521,,1.8058,1.9513,1.4179,5.6996
负债率,600521,,54.6177,52.9522,53.9356,55.4816
流动比,600521,,1.3235,1.5614,1.6187,1.4196
速动比,600521,,0.7399,0.931,1.0228,0.8484
存货周转,600521,,0.6792,0.4729,0.2419,1.0625
应收周转,600521,,2.2239,1.4782,0.7808,3.5204
BVPS,002966,,13.7382,13.6576,13.4473,14.4155
ROE,002966,,7.57,5.35,2.69,9.58
净利率,002966,,--,--,--,--
毛利率,002966,,--,--,--,--
净利,002966,,0.633,0.4471,0.2266,0.814
负债率,002966,,92.0856,91.9125,91.7324,92.0348
流动比,002966,,--,--,--,--
速动比,002966,,--,--,--,--
存货周转,002966,,--,--,--,--
应收周转,002966,,--,--,--,--
BVPS,300737,,4.1661,4.2417,4.5317,4.4853
ROE,300737,,0.44,1.02,0.82,0.9
净利率,300737,,0.2555,1.3304,2.8465,0.4631
毛利率,300737,,--,--,--,--
净利,300737,,0.0828,0.2912,0.2819,0.2273
负债率,300737,,69.1742,69.3951,64.4053,64.5498
流动比,300737,,1.385,1.3816,1.5689,1.6198
速动比,300737,,1.3179,1.3116,1.4812,1.5378
存货周转,300737,,6.9913,4.5623,1.9792,11.3196
应收周转,300737,,1.1551,0.7638,0.3362,1.6673
BVPS,301588,,7.9779,7.947,7.9144,7.778
ROE,301588,,3.04,2.41,1.72,6.33
净利率,301588,,3.7641,4.8831,7.5933,7.0264
毛利率,301588,,--,--,--,--
净利,301588,,1.4491,1.2393,0.9331,4.0596
负债率,301588,,46.766,47.6117,46.2339,45.995
流动比,301588,,1.3813,1.4233,1.4727,1.4741
速动比,301588,,0.7913,0.8787,0.94,0.9057
存货周转,301588,,1.2628,0.8443,0.4063,1.6506
应收周转,301588,,3.5093,2.2655,1.1053,5.097
BVPS,600590,,5.0855,5.1388,5.0603,4.9866
ROE,600590,,1.53,3.24,1.09,-32.06
净利率,600590,,3.1247,7.0084,6.481,-21.6026
毛利率,600590,,--,--,--,--
净利,600590,,0.7418,1.0699,0.5281,-7.3053
负债率,600590,,64.7063,64.0189,61.8183,65.0418
流动比,600590,,1.4248,1.3223,1.2435,1.2446
速动比,600590,,1.0313,0.9426,0.8884,0.89
存货周转,600590,,0.9194,0.5896,0.3194,1.5174
应收周转,600590,,0.7864,0.4945,0.2588,1.1511
BVPS,603855,,6.378,6.0482,6.7807,6.4209
ROE,603855,,14.31,9.95,5.19,21.81
净利率,603855,,13.3963,12.3689,14.8924,11.9079
毛利率,603855,,--,--,--,--
净利,603855,,6.1271,4.0126,2.2537,9.5993
负债率,603855,,55.8269,57.9716,56.8199,58.6864
流动比,603855,,1.4711,1.4161,1.4757,1.4375
速动比,603855,,1.1206,1.107,1.174,1.144
存货周转,603855,,1.2813,0.9983,0.4556,2.6671
应收周转,603855,,1.1412,0.7979,0.3946,2.0903
BVPS,301515,,12.1745,12.1727,12.4763,12.85
ROE,301515,,-0.84,-0.69,0.13,1.12
净利率,301515,,-3.4372,-3.4464,6.5013,1.9126
毛利率,301515,,--,--,--,--
净利,301515,,-0.5906,-0.4643,0.0809,0.7314
负债率,301515,,40.9412,38.8663,36.2567,34.0005
流动比,301515,,2.3919,2.5437,2.757,2.7969
速动比,301515,,1.9732,2.2058,2.3527,2.4655
